age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,predicted_output,actual_output
51,9,1,1,337,1,0,0,20,1,687,4,-1,0,1,0
53,0,2,1,291,0,0,2,23,5,145,1,-1,0,0,0
49,9,1,1,905,0,0,0,5,6,1543,1,-1,0,1,1
45,0,2,1,206,1,0,2,5,8,193,1,-1,0,0,0
28,9,2,2,4987,0,0,0,9,3,253,21,-1,0,0,1
29,1,1,1,-565,1,0,2,18,6,164,3,-1,0,0,0
31,10,2,1,582,1,0,0,5,6,548,2,-1,0,1,1
51,9,1,1,117,0,0,0,24,1,467,2,88,4,1,1
53,9,1,1,6831,0,0,0,13,8,1130,2,-1,0,1,1
56,9,2,1,751,1,0,0,15,8,43,8,177,5,0,0
41,0,1,1,0,1,0,0,17,9,595,2,-1,0,1,0
44,2,2,3,323,0,0,0,28,5,332,2,181,2,1,1
59,5,1,1,2291,0,1,0,14,5,127,3,-1,0,0,0
47,4,1,2,4693,0,1,0,12,9,89,1,97,3,1,1
49,4,1,2,1093,1,1,0,15,11,316,1,246,4,1,1
32,9,2,2,4071,0,0,0,30,6,319,2,-1,0,1,1
35,4,2,2,1599,1,1,0,13,0,407,1,-1,0,0,1
38,1,2,3,495,1,0,2,8,8,297,1,-1,0,0,0
51,6,2,1,0,0,0,0,29,10,1707,2,-1,0,1,1
50,1,1,0,4979,0,0,1,6,0,180,1,-1,0,1,1
31,9,1,1,180,0,0,0,17,7,299,2,-1,0,1,1
31,4,2,2,41,1,0,0,18,1,392,2,-1,0,0,0
58,3,1,0,1310,1,1,0,22,5,1226,2,-1,0,1,0
42,1,1,0,402,0,0,0,13,8,31,7,330,17,0,0
36,9,1,2,341,0,0,0,12,3,419,2,183,1,1,1
53,9,1,2,9001,0,0,0,5,0,170,1,-1,0,1,1
34,4,1,2,3402,0,0,0,3,6,88,2,-1,0,0,0
40,4,1,1,8486,0,0,2,6,8,260,3,-1,0,0,0
40,4,1,2,66,0,0,0,13,1,737,4,-1,0,1,1
38,4,2,2,1704,0,0,0,1,11,222,1,-1,0,1,0
33,0,0,1,294,1,0,0,8,8,763,1,-1,0,1,1
39,7,1,1,25,1,1,0,12,8,658,1,351,3,1,1
35,6,1,1,188,1,1,2,5,6,1865,2,-1,0,1,1
65,5,1,0,1760,0,0,0,18,1,855,4,-1,0,1,1
41,9,1,1,1788,0,0,0,28,1,222,1,-1,0,0,0
28,0,2,3,24,1,0,0,18,5,415,2,-1,0,1,1
44,4,1,3,2982,0,0,2,16,6,55,2,-1,0,0,0
30,0,2,2,0,1,0,0,4,3,730,2,-1,0,1,1
60,11,1,3,17297,0,0,0,26,1,664,11,-1,0,1,1
41,1,2,0,22,1,0,2,14,8,152,1,-1,0,0,0
45,11,1,3,356,0,0,0,11,1,212,2,-1,0,0,0
43,2,1,1,0,0,0,2,3,6,1025,7,-1,0,1,1
28,9,2,1,6551,0,0,0,26,8,362,1,77,1,1,0
45,10,2,0,8725,0,0,0,8,5,286,2,-1,0,0,0
62,1,1,1,272,0,0,0,11,1,146,1,286,2,0,1
28,9,1,0,-58,1,0,2,8,8,74,1,-1,0,0,0
32,9,2,2,703,1,0,0,3,3,489,2,271,2,1,0
39,9,2,1,1435,0,0,0,17,6,383,1,296,19,1,1
37,1,1,1,509,1,0,0,20,0,172,1,-1,0,0,0
40,1,1,1,1023,1,0,0,13,8,64,5,336,11,0,0
45,4,1,2,31472,0,0,0,19,5,568,7,-1,0,1,1
85,5,0,0,7613,0,0,0,18,3,355,3,-1,0,1,1
56,4,1,1,238,1,0,0,19,9,808,1,-1,0,1,0
40,9,1,1,42,0,0,0,13,1,1842,2,-1,0,1,1
30,1,1,0,2607,1,0,2,28,8,158,10,-1,0,0,0
28,4,2,2,2725,0,0,0,16,6,292,1,504,1,1,1
44,2,1,2,121,0,0,0,10,1,412,1,-1,0,1,1
44,4,2,2,5063,0,0,0,27,10,418,2,-1,0,1,1
38,1,1,1,1627,0,0,2,16,6,1323,9,-1,0,1,1
37,9,1,1,28,0,0,0,21,1,101,2,-1,0,0,0
43,0,1,1,506,0,0,2,20,6,398,1,-1,0,0,0
37,7,1,1,217,1,0,0,11,8,152,1,-1,0,0,0
29,9,0,1,328,1,1,0,4,3,25,1,-1,0,0,0
30,7,1,1,292,1,1,0,15,0,651,4,-1,0,1,0
61,5,1,1,523,0,0,0,13,1,211,3,183,4,1,1
50,0,1,1,219,1,0,0,15,5,419,7,-1,0,1,0
19,8,2,1,55,0,0,1,6,10,89,2,193,1,0,0
47,9,0,1,2836,0,1,0,14,1,10,2,-1,0,0,0
47,1,1,1,4840,0,0,2,16,6,53,1,-1,0,0,0
32,9,2,1,5205,0,0,0,20,9,352,1,-1,0,1,0
54,3,1,2,2473,0,0,0,5,7,607,2,-1,0,1,1
33,4,1,2,1195,1,0,1,13,8,355,4,-1,0,0,0
40,1,1,1,1009,1,1,2,20,6,1036,5,-1,0,1,1
34,1,1,1,751,1,1,0,17,9,1303,1,-1,0,1,1
41,1,1,1,923,1,0,2,14,8,249,2,-1,0,0,0
40,1,0,1,-426,0,1,2,26,8,245,1,-1,0,0,0
30,1,1,1,128,1,0,2,14,8,273,1,-1,0,0,0
38,0,2,1,77,0,0,0,20,9,441,4,-1,0,1,0
34,9,1,1,0,1,0,0,5,1,231,2,2,3,1,1
39,1,1,1,94,1,1,0,19,9,181,1,-1,0,0,0
28,0,1,1,1595,0,0,0,9,11,268,1,254,4,1,1
53,3,1,0,1903,0,0,2,5,6,827,1,-1,0,1,0
57,2,1,3,657,0,0,2,12,6,344,1,-1,0,0,0
45,4,1,2,226,1,0,0,15,3,91,4,185,6,0,1
30,4,1,2,6432,1,0,0,21,9,206,2,119,3,1,0
35,9,2,2,122,0,0,0,20,0,49,5,328,5,0,0
27,4,2,0,13,0,0,0,30,4,475,3,-1,0,1,1
33,1,1,1,-81,1,0,0,29,4,339,2,-1,0,0,0
35,9,1,1,0,1,0,0,19,9,644,4,-1,0,1,1
41,7,1,1,1319,1,0,0,11,8,305,1,-1,0,0,0
30,0,2,1,315,1,0,0,14,8,884,3,346,4,1,1
26,1,1,1,557,1,1,2,27,8,282,2,-1,0,0,0
48,1,0,1,-314,1,0,0,18,8,7,5,-1,0,0,0
30,4,1,2,8089,1,0,0,18,7,232,2,294,2,1,1
52,1,1,1,2087,1,0,0,31,1,267,1,474,1,1,1
45,4,1,2,210,1,0,0,21,5,623,1,-1,0,1,0
59,4,1,2,1783,0,1,0,17,9,540,2,-1,0,0,1
46,9,1,3,3308,0,0,0,28,5,219,2,-1,0,0,1
40,9,1,3,0,0,1,0,7,5,161,1,-1,0,0,0
35,10,1,1,2080,1,0,1,14,0,266,3,-1,0,0,0
40,1,1,1,-60,1,0,0,21,5,250,1,-1,0,0,0
36,1,1,0,599,1,0,2,21,8,649,2,-1,0,1,1
45,4,2,2,16,0,0,0,31,5,59,2,-1,0,0,0
31,4,2,2,4718,1,0,0,21,9,536,1,-1,0,1,1
35,4,0,2,146,0,0,0,6,1,720,2,-1,0,1,1
32,9,2,1,324,0,1,0,23,3,432,1,-1,0,0,1
48,4,1,2,3842,0,0,0,1,10,168,1,122,2,1,0
36,1,2,0,2176,1,0,2,28,8,52,2,-1,0,0,0
34,4,2,2,5,0,0,0,18,1,370,2,-1,0,0,1
30,1,1,1,0,1,1,0,10,5,1399,1,-1,0,1,1
37,4,2,2,1027,1,0,0,1,10,137,1,119,1,1,1
42,4,1,2,4,1,0,0,8,8,579,2,295,1,1,1
48,0,2,1,1544,1,0,1,30,6,263,1,450,2,1,1
34,9,2,2,9851,1,0,0,20,9,128,5,-1,0,0,0
31,4,1,2,877,0,0,0,9,11,209,1,92,8,1,1
57,1,1,0,0,0,0,2,9,6,73,2,-1,0,0,0
31,4,1,2,131,0,0,0,18,3,332,2,-1,0,0,1
36,1,1,3,1023,1,0,0,4,3,184,2,-1,0,0,0
49,4,0,2,1904,0,1,0,17,9,131,2,-1,0,0,0
39,0,0,1,32,0,1,2,20,6,8,10,-1,0,0,0
34,4,1,2,1006,1,0,0,19,9,783,3,195,2,1,1
43,0,1,1,-204,1,0,2,26,8,163,2,-1,0,0,0
41,9,2,2,1646,1,0,0,4,3,261,1,184,6,1,1
42,9,1,1,1812,1,0,0,31,5,84,2,-1,0,0,0
60,1,1,0,5,0,0,0,29,10,401,1,-1,0,1,1
60,5,0,1,935,0,0,0,31,5,8,17,-1,0,0,0
27,4,1,2,893,0,0,0,16,10,154,2,-1,0,1,1
35,6,1,2,28,0,1,0,8,5,259,1,-1,0,0,0
31,9,2,2,1166,1,0,2,3,6,207,1,-1,0,0,0
23,9,2,1,1587,1,1,0,14,8,502,2,-1,0,1,0
52,3,1,0,10943,0,0,0,16,11,292,1,-1,0,1,1
47,1,1,0,2,1,1,0,20,9,661,4,190,1,1,0
47,7,1,1,2597,1,0,2,16,8,323,1,-1,0,0,0
31,7,1,1,1167,1,1,0,20,9,279,1,-1,0,0,0
22,1,2,1,682,0,0,0,5,6,126,2,91,1,1,1
39,3,1,1,1444,0,0,1,25,5,362,8,-1,0,0,1
25,8,2,1,304,0,0,0,26,8,226,2,-1,0,1,1
60,0,1,3,478,0,0,0,19,5,173,2,311,8,1,1
39,9,1,1,8,0,1,0,17,9,333,2,96,2,1,0
43,6,1,0,66,1,0,2,7,8,175,5,-1,0,0,0
31,7,2,1,85,0,0,0,16,5,151,1,-1,0,0,0
46,4,1,2,242,0,0,0,4,1,120,2,96,1,1,1
23,8,2,1,556,1,0,0,15,8,170,2,-1,0,0,0
52,7,1,1,659,0,0,0,27,10,113,1,-1,0,1,1
38,8,1,3,0,0,0,0,8,5,341,1,385,1,1,1
37,4,2,2,33,1,0,0,12,7,186,1,-1,0,1,1
42,9,1,1,27,0,0,0,14,1,259,4,-1,0,0,0
41,4,1,2,15,0,0,2,20,6,13,5,-1,0,0,0
59,4,1,0,396,1,0,2,2,6,72,3,-1,0,0,0
55,4,1,2,42,1,0,1,11,8,386,2,-1,0,0,0
59,4,1,2,2239,0,0,0,20,1,377,6,90,1,1,1
54,1,1,0,1311,0,0,1,15,10,485,3,184,3,1,1
42,4,1,2,27696,0,0,0,12,8,176,2,89,5,1,1
28,10,2,0,236,0,0,0,6,3,460,3,-1,0,1,0
36,4,2,2,811,0,0,0,6,7,229,1,-1,0,1,1
33,1,1,1,-112,1,0,2,28,8,132,1,-1,0,0,0
73,5,1,0,1388,0,0,1,11,4,767,2,83,1,1,1
44,10,1,1,0,0,0,0,21,9,175,4,-1,0,0,0
55,5,0,2,0,0,0,0,18,8,616,1,370,1,1,1
47,1,1,1,303,0,0,2,11,6,261,1,-1,0,0,0
38,9,0,1,1294,1,0,2,29,8,565,1,-1,0,1,0
56,9,1,1,23,0,0,0,20,9,857,3,-1,0,1,1
32,7,2,1,1659,1,0,2,30,8,120,6,-1,0,0,0
38,4,2,2,619,1,0,2,6,6,460,4,-1,0,1,1
37,6,1,1,1549,1,0,2,20,6,161,7,-1,0,0,0
41,9,2,2,145,0,0,0,22,5,1833,2,-1,0,1,1
38,9,2,2,221,0,0,0,20,1,79,3,-1,0,0,0
51,9,1,1,6840,0,0,1,7,5,257,1,-1,0,0,1
53,1,1,1,3079,0,0,0,5,0,759,1,-1,0,1,0
41,1,0,0,0,0,0,0,30,5,509,2,-1,0,1,1
59,1,1,0,1939,0,0,0,23,0,172,1,-1,0,1,1
37,4,1,2,3236,0,0,0,20,8,291,2,202,5,1,1
36,7,1,0,92,1,0,0,5,6,244,7,-1,0,0,1
51,4,1,2,346,0,0,0,11,1,237,1,180,6,1,1
29,10,2,3,1584,0,0,0,6,11,245,1,-1,0,1,1
30,0,0,1,370,1,0,2,15,8,160,1,-1,0,0,0
42,1,0,0,419,1,1,2,14,8,96,4,-1,0,0,0
40,0,2,1,100,1,0,0,11,1,221,1,461,1,1,1
32,9,1,1,599,0,0,0,19,9,79,1,-1,0,0,0
26,9,2,1,1105,1,0,0,6,11,415,1,297,3,1,1
40,9,0,2,1871,1,0,0,17,9,64,1,-1,0,0,0
29,7,1,0,-102,0,0,2,4,5,134,1,-1,0,0,0
65,4,1,1,587,0,0,0,15,0,223,2,-1,0,1,1
71,5,0,1,0,0,0,0,26,3,771,1,171,1,1,1
48,0,0,1,1180,0,0,0,27,4,142,1,238,3,0,1
36,10,0,1,5,1,0,0,8,5,305,1,-1,0,0,0
32,4,1,2,62,1,0,0,14,8,166,1,-1,0,0,0
26,1,2,1,463,0,1,0,2,5,248,2,-1,0,0,1
28,10,1,1,-42,1,1,0,31,5,143,4,-1,0,0,0
39,4,1,2,3518,1,0,0,8,8,440,1,-1,0,1,0
35,4,1,2,-468,1,0,0,30,5,540,8,-1,0,1,1
39,7,1,1,2843,1,0,2,19,6,585,1,-1,0,1,1
49,4,1,2,2139,0,0,0,5,1,278,1,-1,0,0,0
31,9,2,1,1170,1,0,2,2,6,120,2,-1,0,0,0
40,4,1,2,0,0,0,0,14,5,109,8,-1,0,0,0
43,1,1,1,2160,0,0,0,8,11,261,1,98,1,1,1
33,7,1,1,7,1,0,2,20,8,217,1,-1,0,0,0
49,9,1,1,788,0,0,2,17,6,162,7,-1,0,0,0
50,10,1,1,3357,0,0,0,9,6,239,4,-1,0,1,1
27,9,2,2,501,0,1,1,30,4,370,4,-1,0,0,0
34,2,1,0,7279,1,0,0,12,8,882,1,-1,0,1,1
26,0,2,2,3730,1,0,0,11,7,93,1,98,4,1,0
36,9,2,1,-487,1,0,0,17,0,1080,1,-1,0,1,1
34,1,1,1,157,1,0,0,11,5,254,2,-1,0,0,0
54,5,0,0,52,0,0,2,19,6,184,3,-1,0,0,0
30,9,2,2,0,0,0,0,22,1,34,2,-1,0,0,0
35,4,0,2,434,1,0,0,13,1,1314,2,-1,0,1,1
32,7,1,1,3756,1,0,2,4,6,85,3,-1,0,0,0
45,1,1,0,804,1,0,2,16,8,528,1,-1,0,0,1
29,4,2,2,1170,0,0,0,20,0,453,1,-1,0,1,1
37,9,1,1,588,1,0,0,14,1,65,4,-1,0,0,0
37,6,1,1,0,1,0,0,17,5,158,1,-1,0,0,0
27,7,1,1,94,1,0,2,15,8,352,2,-1,0,0,0
34,4,1,1,1007,1,0,0,21,5,240,2,-1,0,0,0
28,4,2,1,703,1,0,0,15,8,485,1,88,1,1,1
42,0,1,1,534,1,0,2,16,8,139,2,-1,0,0,0
31,1,2,1,609,1,0,0,14,0,1126,1,335,1,1,0
32,1,1,1,328,1,0,2,20,8,132,1,-1,0,0,0
57,5,2,2,842,0,0,0,13,1,284,3,-1,0,0,1
34,3,1,0,87,1,0,2,15,8,139,2,-1,0,0,0
57,7,1,1,0,1,0,0,14,8,16,9,282,3,0,0
42,9,2,2,-411,1,0,0,24,5,212,3,-1,0,0,0
39,4,1,2,297,1,0,0,13,8,734,2,-1,0,1,1
56,4,1,0,405,0,0,0,21,5,251,2,-1,0,0,0
38,9,1,1,318,0,0,0,4,3,383,1,181,5,1,1
50,4,1,2,5108,1,0,0,18,2,406,1,182,2,1,1
60,1,1,0,493,0,0,0,18,1,671,4,-1,0,1,1
36,4,2,2,-508,1,0,0,17,0,832,2,-1,0,1,0
46,9,1,1,2149,1,0,0,15,0,282,2,-1,0,0,1
27,1,2,0,265,1,0,0,13,8,1119,2,-1,0,1,1
52,4,1,1,189,0,0,0,22,1,90,2,-1,0,0,0
37,1,1,0,3154,1,0,0,17,0,404,1,305,3,1,1
39,4,1,2,-468,1,1,0,8,1,88,2,-1,0,0,0
36,7,1,1,394,0,0,0,5,1,324,1,-1,0,0,1
41,1,1,1,140,1,0,0,3,6,96,1,125,2,0,0
35,7,1,3,618,0,0,0,12,1,293,1,104,1,1,1
63,5,1,1,2030,0,0,0,6,0,61,6,-1,0,0,0
42,1,1,1,414,1,0,0,17,0,400,3,-1,0,0,0
48,7,1,1,127,0,0,0,8,5,117,1,-1,0,0,0
40,7,2,1,224,1,0,0,17,0,875,2,-1,0,1,1
27,1,2,0,3955,1,0,2,28,8,205,3,-1,0,0,0
46,4,0,2,1297,0,0,0,11,1,716,3,-1,0,1,1
29,9,2,2,2269,1,0,0,20,0,53,1,346,1,0,0
53,9,1,1,480,0,0,2,6,6,648,2,-1,0,0,1
32,0,1,1,-1,0,0,0,8,5,228,2,-1,0,0,0
43,9,1,1,3723,1,0,0,11,1,134,4,-1,0,0,0
27,4,2,2,12956,1,0,2,29,8,789,3,-1,0,1,1
26,8,2,2,97,0,0,0,27,1,382,1,-1,0,0,0
36,7,1,1,0,1,1,0,15,5,201,4,-1,0,0,0
30,0,2,1,3528,0,0,0,4,1,250,1,92,2,1,1
31,4,2,2,-201,1,0,0,22,1,81,4,-1,0,0,0
24,1,2,1,-398,1,0,0,18,8,14,3,355,4,0,0
33,4,2,2,5437,0,0,0,7,10,201,1,58,3,1,1
36,10,0,1,871,0,0,0,12,1,396,3,-1,0,0,1
43,4,0,1,51,0,0,0,2,3,430,1,-1,0,1,1
62,4,0,2,5943,0,0,1,17,3,196,4,-1,0,0,1
26,2,2,1,101,1,0,0,5,3,810,1,268,1,1,1
41,1,1,1,-190,0,1,0,29,5,808,3,-1,0,1,1
37,0,1,1,641,1,0,2,5,6,42,1,-1,0,0,0
32,4,2,2,3283,0,0,0,12,1,623,2,191,2,1,1
37,9,2,1,3326,1,0,2,21,8,799,1,-1,0,1,1
41,1,0,0,664,0,1,0,15,5,955,5,-1,0,1,1
36,4,2,2,490,0,0,0,28,1,207,8,98,1,1,1
30,4,2,2,0,0,0,0,18,1,124,3,-1,0,0,0
36,4,1,2,495,0,0,0,12,7,213,3,182,6,1,1
39,0,1,1,1221,0,0,2,12,6,97,1,-1,0,0,0
77,5,1,2,7802,0,0,1,4,8,421,1,92,2,1,1
43,7,1,1,192,1,1,2,30,8,273,2,-1,0,0,0
34,3,1,2,897,0,0,0,12,1,197,4,-1,0,0,0
52,4,1,2,388,0,0,0,25,8,272,1,-1,0,1,1
32,4,2,2,718,1,0,0,15,6,95,1,-1,0,0,1
26,0,2,1,1099,0,0,0,15,4,99,2,225,13,0,0
34,9,1,1,260,1,0,0,17,0,20,2,238,2,0,0
54,7,1,3,386,0,1,0,19,9,74,1,152,1,0,0
63,2,1,1,3904,0,0,1,8,9,360,1,96,4,1,1
30,4,2,2,502,0,1,0,18,5,572,1,-1,0,0,1
51,9,2,2,11222,1,0,0,21,9,126,2,171,7,0,0
49,6,1,2,503,1,0,0,6,3,310,4,200,1,0,0
56,4,0,2,3885,1,0,0,10,5,51,1,-1,0,0,0
48,0,1,0,3644,1,1,1,31,5,1039,9,-1,0,1,1
23,1,1,0,-213,0,0,2,13,8,165,2,-1,0,0,0
57,2,1,3,975,1,1,0,22,5,236,4,-1,0,0,0
33,7,2,3,523,1,0,2,28,8,86,1,-1,0,0,1
37,1,1,1,2697,1,0,0,20,0,430,1,-1,0,1,0
55,9,1,1,276,1,0,2,12,8,486,1,-1,0,0,0
46,0,0,1,1342,1,0,0,4,3,135,1,-1,0,0,0
40,9,1,1,7313,1,0,0,18,9,241,2,182,1,1,0
36,4,0,2,563,0,0,2,20,6,10,4,-1,0,0,0
38,9,2,1,1711,0,0,1,30,11,234,1,-1,0,1,1
51,10,1,0,1162,1,0,0,25,5,2015,1,-1,0,1,1
24,10,2,1,2573,0,0,0,24,8,375,2,-1,0,1,1
38,2,1,1,61,1,1,2,28,8,170,5,-1,0,0,0
26,1,2,1,-84,1,1,0,29,5,63,5,-1,0,0,0
42,1,1,0,704,1,1,1,31,5,88,10,-1,0,0,0
34,1,2,1,1156,1,0,2,23,8,234,2,-1,0,0,0
36,0,1,2,211,1,0,2,5,8,146,2,-1,0,0,0
32,9,2,2,720,0,0,0,12,1,234,4,-1,0,0,0
29,4,2,2,92,0,0,0,2,7,175,5,-1,0,1,1
42,9,2,1,823,1,0,0,28,4,137,1,-1,0,0,0
38,1,2,0,947,1,0,0,12,8,361,2,-1,0,0,0
31,4,2,2,825,1,0,2,21,8,506,2,-1,0,0,1
36,7,2,1,0,1,0,0,15,8,1002,4,-1,0,1,1
41,0,0,1,2550,1,0,0,15,8,894,2,347,2,1,0
56,4,1,0,870,0,0,0,14,8,220,1,179,1,1,1
32,9,2,2,932,1,0,0,16,0,944,1,318,1,1,1
26,1,2,1,191,1,0,0,6,8,550,1,-1,0,1,1
33,7,2,1,170,0,0,0,7,5,782,1,-1,0,1,1
30,9,1,1,484,1,0,2,6,8,703,1,-1,0,1,1
33,4,1,2,0,1,0,0,14,0,535,3,328,1,1,1
31,4,2,2,3,0,0,0,4,3,406,2,-1,0,0,0
41,0,1,1,3126,1,0,0,29,6,222,1,91,7,1,1
40,3,1,2,795,1,0,2,29,8,725,3,-1,0,1,0
41,4,1,2,-29,0,0,0,29,4,41,2,266,2,0,0
57,4,1,2,2681,0,0,0,11,7,266,2,-1,0,1,1
41,1,2,1,3851,0,0,0,19,9,130,1,-1,0,0,0
37,10,2,2,1291,0,0,0,5,1,150,1,97,2,1,1
55,4,1,2,171,1,0,0,8,1,73,6,-1,0,0,0
51,7,1,1,-467,0,0,2,9,6,216,5,-1,0,0,0
43,4,1,2,0,1,0,0,5,3,280,2,-1,0,0,0
54,5,2,1,129,0,1,0,28,5,867,2,-1,0,1,1
40,4,1,1,406,1,0,2,12,6,577,2,-1,0,0,1
39,1,1,0,-176,0,0,0,9,5,176,1,-1,0,0,0
25,0,2,1,131,1,1,2,9,8,237,1,-1,0,0,0
44,1,1,1,794,1,0,0,5,3,342,1,252,1,0,0
30,0,1,1,873,1,0,1,12,9,119,1,167,3,0,0
34,4,1,2,39,0,0,0,13,1,160,1,-1,0,0,0
35,0,2,1,181,1,0,0,18,8,217,4,301,1,0,0
50,4,2,2,297,1,0,2,5,8,119,1,-1,0,0,0
40,6,1,1,0,0,0,2,19,6,61,1,-1,0,0,0
38,9,1,2,940,0,0,0,12,1,191,7,-1,0,0,0
53,0,0,1,1151,1,0,2,5,8,412,1,-1,0,0,0
32,4,0,2,12,0,0,0,17,5,321,1,-1,0,0,0
35,4,1,2,323,0,0,0,11,4,261,2,-1,0,0,1
81,5,1,0,243,0,0,0,27,4,340,1,92,1,1,1
30,4,1,2,102,1,0,0,5,0,470,7,426,3,1,1
60,5,1,2,108,0,0,0,26,1,624,1,-1,0,1,1
34,4,2,2,1228,0,0,0,5,3,263,8,-1,0,0,1
56,6,1,2,0,0,0,0,19,9,122,1,-1,0,0,0
42,9,2,1,2036,1,0,0,19,9,259,2,-1,0,0,0
36,4,1,2,203,0,0,0,29,10,139,1,-1,0,1,1
55,3,0,0,0,0,0,2,20,6,398,2,-1,0,0,0
43,9,1,1,136,0,0,0,25,1,363,7,-1,0,0,1
37,10,2,1,381,1,0,2,8,8,985,2,-1,0,1,1
48,4,0,2,1401,1,0,2,20,6,72,3,-1,0,0,0
30,9,1,2,606,1,0,0,30,0,551,1,-1,0,1,0
51,0,0,1,2195,1,0,2,13,8,59,1,-1,0,0,0
66,5,1,1,3473,0,0,0,14,0,441,2,-1,0,1,0
32,7,1,1,15,1,0,0,15,8,391,1,-1,0,0,0
34,2,1,2,0,1,0,0,6,8,611,1,183,1,1,1
32,4,2,2,0,1,1,0,17,9,107,2,-1,0,0,0
31,4,2,2,1675,0,0,0,2,11,114,2,363,1,0,0
57,5,0,0,0,0,1,0,24,5,125,2,-1,0,0,0
46,9,1,2,841,1,0,2,6,8,158,1,-1,0,0,0
38,4,1,2,3436,0,0,0,21,9,663,4,-1,0,1,1
39,4,1,2,1425,1,0,0,12,8,775,3,-1,0,1,1
31,1,2,1,573,1,0,1,5,3,58,1,269,2,0,0
36,9,2,1,1044,1,0,0,20,1,15,19,-1,0,0,0
28,1,2,1,524,1,0,0,6,8,554,2,-1,0,1,1
48,7,0,1,-361,1,0,0,12,8,1062,3,349,3,1,1
31,4,2,1,1088,1,0,0,8,0,575,2,-1,0,1,1
35,1,1,1,1160,0,1,1,19,9,62,1,-1,0,0,0
53,1,1,1,974,1,0,2,26,8,197,2,-1,0,0,0
33,0,2,2,146,0,0,0,22,10,380,1,91,3,1,1
40,7,1,1,9374,1,0,0,21,9,7,8,185,1,0,0
77,5,1,2,699,0,0,0,13,1,425,2,-1,0,1,1
32,9,1,1,465,1,0,0,12,8,210,2,-1,0,0,0
49,1,1,1,3728,1,0,0,11,5,1060,2,-1,0,1,1
50,1,1,0,4108,1,0,0,7,1,526,2,-1,0,1,1
29,7,2,3,196,0,0,0,30,4,726,2,-1,0,1,1
29,0,2,1,1070,1,0,2,19,8,30,1,357,1,0,1
53,7,1,3,257,1,0,2,5,8,209,2,-1,0,0,0
36,4,2,2,479,0,0,0,9,3,629,2,-1,0,1,1
32,7,1,1,38,1,0,0,15,8,744,1,-1,0,1,1
63,5,1,1,1495,0,0,0,25,10,389,1,195,4,1,1
30,1,1,1,-529,1,0,0,12,8,416,4,-1,0,1,0
33,9,2,1,3059,0,1,0,6,1,482,2,-1,0,0,1
45,0,1,3,2033,0,0,0,28,8,48,4,-1,0,0,0
33,4,1,2,5,1,0,2,7,1,12,1,-1,0,0,0
38,1,1,0,190,1,0,1,19,9,623,1,175,1,1,1
61,1,1,0,5,0,0,0,6,1,562,2,94,3,1,1
56,4,1,2,2366,1,1,0,3,3,538,2,188,4,1,0
31,4,1,2,83,0,0,0,29,4,300,1,-1,0,0,0
35,7,1,1,437,1,0,2,26,8,240,1,-1,0,0,0
36,9,2,1,539,1,0,0,27,1,398,2,477,1,1,1
56,4,1,1,230,0,0,2,9,8,73,4,-1,0,0,0
32,1,1,1,333,1,0,0,8,8,501,2,-1,0,1,1
42,11,1,3,222,0,0,0,26,1,80,16,-1,0,0,0
33,4,1,2,62,1,0,0,2,3,102,1,264,1,0,0
42,4,2,2,0,1,0,0,21,9,824,1,-1,0,1,1
35,0,2,1,855,1,0,2,12,8,241,3,-1,0,0,0
61,5,1,2,3140,1,1,0,6,1,975,4,98,1,1,1
43,1,1,0,-192,1,0,2,8,8,1120,2,-1,0,1,1
26,10,2,2,814,0,0,0,28,4,1387,1,-1,0,1,1
57,5,1,0,1623,1,1,0,18,5,246,1,-1,0,0,0
31,9,1,1,-367,1,0,0,18,5,474,2,-1,0,1,1
34,9,2,2,2658,1,0,0,31,7,265,1,230,2,1,0
30,4,2,2,720,0,0,0,15,4,1265,4,210,4,1,1
32,0,1,2,281,1,0,2,6,8,226,1,-1,0,0,0
55,9,1,1,517,1,1,0,6,3,47,3,263,4,0,0
29,7,2,1,146,1,0,2,19,8,104,2,-1,0,0,0
30,2,1,1,12737,0,1,0,19,9,589,2,-1,0,0,1
53,1,1,0,306,0,0,0,28,5,388,3,181,1,1,1
74,5,1,1,935,0,0,0,5,8,226,1,99,2,1,1
29,6,2,1,970,1,0,0,13,8,240,1,-1,0,0,0
27,9,2,1,740,1,0,0,5,8,294,1,-1,0,0,0
49,4,1,2,276,0,0,0,27,1,62,5,-1,0,0,0
25,8,2,1,1868,0,0,0,26,10,259,1,103,2,1,1
57,5,1,1,0,1,0,0,5,8,127,1,363,4,0,0
42,1,1,3,149,1,0,1,23,5,329,3,-1,0,0,0
53,1,2,1,1004,0,0,0,13,8,393,1,84,1,1,1
57,5,1,2,11254,0,0,0,30,5,229,2,-1,0,0,0
43,4,1,1,373,1,0,2,28,8,54,1,-1,0,0,0
48,0,0,1,362,0,0,0,13,1,529,1,-1,0,1,1
59,9,1,0,4198,0,0,0,14,4,309,1,91,10,1,1
50,0,2,1,133,0,0,0,28,5,890,4,-1,0,1,1
59,0,1,1,3735,0,0,0,18,7,203,4,121,2,1,1
31,4,1,2,22867,1,0,2,27,8,241,2,-1,0,0,0
62,5,0,2,0,0,0,0,13,9,227,2,-1,0,1,1
46,9,1,1,0,0,0,0,30,0,200,1,259,2,0,1
